time,id,depth,mag,nst,error
2020-07-16T09:17:33.460Z,ci38592698,5.78,1.41,16,0.58
2020-07-16T09:17:22.510Z,nn00760509,5.2,1.7,23,
2020-07-16T09:10:22.340Z,ci38592690,2.64,1.03,13,0.39
2020-07-16T09:08:56.971Z,ak02093ltgcc,6.3,0.7,,
2020-07-16T09:06:25.650Z,uw61659766,-0.08,0.39,8,0.5
2020-07-16T09:03:01.980Z,ak02093ls9gn,44.5,1.8,,
2020-07-16T08:51:20.040Z,uu60402162,-1.09,1.5,8,0.88
2020-07-16T08:47:27.516Z,ak02093lgbfp,8,1.5,,
2020-07-16T08:45:20.901Z,us7000apj1,10,4.3,,3.2
2020-07-16T08:45:04.700Z,nn00760506,0.9,1.2,11,
2020-07-16T08:44:33.510Z,nc73427056,10.38,2.41,65,0.22
2020-07-16T08:40:59.312Z,us7000apht,10,2.8,,1.3
2020-07-16T08:37:37.010Z,nn00760503,10.3,0.7,11,
2020-07-16T08:36:47.590Z,ci38592674,16.61,0.59,19,0.43
2020-07-16T08:36:26.900Z,nc73427051,11.56,1.1,16,0.46
2020-07-16T08:35:04.970Z,nc73427046,-0.68,0.79,7,0.93
2020-07-16T08:34:49.890Z,nc73427041,0.82,1.12,20,0.22
2020-07-16T08:34:00.014Z,ak02093ldgyp,2.3,1.2,,
2020-07-16T08:31:52.723Z,ak02093lcxwa,6.5,0.6,,
2020-07-16T08:31:42.300Z,nc73427036,2.22,0.63,11,0.33
2020-07-16T08:28:33.110Z,hv72046502,4.75,1.88,44,0.52
2020-07-16T08:25:47.760Z,nn00760499,6.5,1.5,19,
2020-07-16T08:21:15.968Z,ak02093lapvo,9.2,1.5,,
2020-07-16T08:18:36.869Z,ok2020nwoo,9,0.3,19,
2020-07-16T08:14:55.290Z,ci38592666,1.51,0.79,10,0.45
2020-07-16T08:08:50.606Z,ak02093l8085,14.7,0,,
2020-07-16T08:06:58.426Z,ak02093l7or7,4.3,0.8,,
2020-07-16T08:06:29.577Z,ak02093l7j9d,3.3,0.7,,
2020-07-16T08:01:38.080Z,ci38592658,17.4,0.09,24,0.22
2020-07-16T08:01:10.103Z,ak02093l6f42,25.1,1.6,,
2020-07-16T07:56:34.760Z,nn00760497,7,1.6,16,
2020-07-16T07:55:08.940Z,nc73427031,1.9,0.56,11,0.31
2020-07-16T07:52:24.280Z,nn00760495,9.9,0.7,14,
2020-07-16T07:51:06.413Z,ak02093kvp08,57.3,1.7,,
2020-07-16T07:47:23.988Z,ak02093kuvin,0.4,1.5,,
2020-07-16T07:45:04.392Z,ak02093kuekn,20.7,0.7,,
2020-07-16T07:38:54.860Z,nc73427026,3.48,0.56,10,0.45
2020-07-16T07:30:21.319Z,ak02093kr854,5.7,1.3,,
2020-07-16T07:28:40.206Z,ak02093kqu48,59.9,2.9,,
2020-07-16T07:24:23.743Z,ak02093kpy12,115.3,2.2,,
2020-07-16T07:22:05.681Z,ak02093kphf2,0,1.1,,
2020-07-16T07:19:45.996Z,ak02093koxbj,0,1.5,,
2020-07-16T07:18:46.810Z,ok2020nwmp,7.99,1,24,
2020-07-16T07:15:11.810Z,nn00760490,9.2,1.7,27,
2020-07-16T07:01:29.998Z,ak02093kl0zf,5.3,0.4,,
2020-07-16T06:52:28.852Z,ak02093kajif,120.4,1,,
2020-07-16T06:49:45.484Z,ak02093k9wz9,5.2,2.1,,
2020-07-16T06:49:31.220Z,nn00760486,9.4,0.4,9,
2020-07-16T06:42:46.250Z,nn00760485,0.7,0.5,10,
2020-07-16T06:40:57.872Z,ak02093k80h9,6.5,0.8,,
2020-07-16T06:40:23.350Z,nn00760484,4.9,0.6,10,
2020-07-16T06:33:46.050Z,nn00760482,4.9,1.2,10,
2020-07-16T06:32:53.480Z,nn00760479,1.2,0.8,11,
2020-07-16T06:31:21.877Z,ak02093k60a1,3.2,3.3,,
2020-07-16T06:22:04.100Z,ci38592634,16.37,1.2,40,0.21
2020-07-16T06:16:08.270Z,nn00760475,5.8,2.7,29,
2020-07-16T06:10:55.480Z,uu60402157,-1.31,1.24,9,0.77
2020-07-16T06:09:19.788Z,ak02093k1adw,22.5,2,,
2020-07-16T06:03:48.560Z,nc73427016,2.08,0.12,19,0.23
2020-07-16T06:02:07.660Z,ok2020nwkb,7.92,0.98,54,
2020-07-16T05:59:41.350Z,nc73427011,11.49,2.03,22,0.31
2020-07-16T05:57:39.210Z,nn00760469,0,0.8,9,
2020-07-16T05:56:09.121Z,ak02093jpwk5,7.3,1.2,,
2020-07-16T05:53:15.900Z,uu60402152,-1.51,1.43,12,0.56
2020-07-16T05:52:42.307Z,nn00760466,4.9,1.6,31,
2020-07-16T05:51:20.219Z,ak02093jouvo,4.4,2,,
2020-07-16T05:50:38.380Z,nn00760465,3.1,1,12,
2020-07-16T05:45:48.213Z,ak02093jnmqt,5.7,1.4,,
2020-07-16T05:29:51.574Z,ak02093jk7is,3.6,0.6,,
2020-07-16T05:23:41.270Z,uu60402147,7.93,0.64,14,0.39
2020-07-16T05:12:59.876Z,nn00760458,6.5,1.9,26,
2020-07-16T05:04:47.569Z,ak02093jeua5,59,1.8,,
2020-07-16T04:59:45.360Z,ak02093j56xo,4.4,1.3,,
2020-07-16T04:57:29.500Z,ci38592538,5.05,0.92,21,0.13
2020-07-16T04:57:07.470Z,ci37450669,6.4,0.85,22,0.17
2020-07-16T04:51:08.130Z,nc73427006,1.52,0.56,5,1.9
2020-07-16T04:50:30.830Z,ci38592522,15.14,2.59,135,0.11
2020-07-16T04:47:03.213Z,ak02093j2j1x,28.9,0.8,,
2020-07-16T04:45:00.770Z,uu60402142,-1.74,1.43,9,1.08
2020-07-16T04:42:45.370Z,nn00760453,6.4,1.7,24,
2020-07-16T04:42:44.908Z,ak02093j1jqs,11,0.6,,
2020-07-16T04:42:31.820Z,ok2020nwhk,6.11,1.52,56,
2020-07-16T04:32:27.560Z,nn00760452,0.2,1,9,
2020-07-16T04:30:56.830Z,ci38592498,1.58,1.12,32,0.15
2020-07-16T04:19:10.854Z,ak02093iwjn1,10.1,1.5,,
2020-07-16T04:17:53.110Z,ci38592482,5.74,0.23,19,0.17
2020-07-16T04:09:15.062Z,ak02093iuetk,4.5,0.7,,
2020-07-16T04:00:39.880Z,ci38592474,7.51,0.3,16,0.22
2020-07-16T04:00:16.460Z,ci38592466,3.74,2.38,37,0.15
2020-07-16T03:58:31.260Z,nn00760442,1.9,1.3,14,
2020-07-16T03:53:29.675Z,ak02093iiftz,12,2.6,,
2020-07-16T03:52:59.180Z,nc73426991,2.24,0.59,12,0.32
2020-07-16T03:51:46.470Z,ci38592458,4.79,0.89,22,0.3
2020-07-16T03:45:38.740Z,nc73426986,-0.3,1.62,26,0.27
2020-07-16T03:43:45.960Z,nn00760437,6.5,1.7,15,
2020-07-16T03:43:23.505Z,nn00760635,8.2,0.2,7,
2020-07-16T03:43:13.771Z,nn00760438,9,0.8,12,
2020-07-16T03:42:28.048Z,ak02093ig2ti,0.6,3.1,,
2020-07-16T03:42:10.469Z,ak02093ig1fa,13.3,1.2,,
2020-07-16T03:42:09.950Z,nn00760435,3.3,1.2,12,
2020-07-16T03:37:08.080Z,ci38592402,13.26,1.09,17,0.34
2020-07-16T03:33:19.270Z,nn00760432,5.7,0.8,13,
2020-07-16T03:32:24.620Z,ak02093idzc1,7.4,2,,
2020-07-16T03:30:58.480Z,ci38592394,11.08,0.8,41,0.19
2020-07-16T03:30:29.870Z,ci38592386,8.66,0.8,10,0.87
2020-07-16T03:29:47.810Z,ci38592378,5.85,0.47,20,0.3
2020-07-16T03:29:07.900Z,ci38592370,5.21,0.85,18,0.32
2020-07-16T03:28:51.569Z,ak02093id4mn,7.2,1,,
2020-07-16T03:28:30.330Z,pr2020198000,5,2.53,21,0.38
2020-07-16T03:23:44.240Z,nc73426981,0.23,0.65,9,0.26
2020-07-16T03:22:22.810Z,ci38592362,5.15,0.85,20,0.24
2020-07-16T03:17:02.055Z,ak02093ianxr,0,0.9,,
2020-07-16T03:15:23.354Z,ak02093iaa20,91.4,1.3,,
2020-07-16T03:14:19.220Z,nn00760427,14.4,1.1,12,
2020-07-16T03:13:00.820Z,ci38592354,7.8,0.66,6,0.58
2020-07-16T03:11:32.440Z,nn00760425,10.3,1.4,15,
2020-07-16T02:58:19.560Z,nn00760423,9.3,0.9,11,
2020-07-16T02:54:39.788Z,ak02093hx8pp,2.6,0.9,,
2020-07-16T02:53:05.960Z,ci38592338,2.93,1.23,33,0.41
2020-07-16T02:52:38.020Z,ci38592330,6.8,0.86,30,0.2
2020-07-16T02:51:31.070Z,nc73426971,1.21,0.63,18,0.23
2020-07-16T02:40:32.530Z,mb80450559,2.96,1.65,8,0.42
2020-07-16T02:38:25.760Z,ak02093hts38,7.7,0.9,,
2020-07-16T02:31:54.820Z,nc73426966,6.66,1.43,20,0.23
2020-07-16T02:30:23.064Z,ak02093hs27k,1.4,0.9,,
2020-07-16T02:30:08.774Z,ak02093hs17c,0.2,1.2,,
2020-07-16T02:25:30.741Z,us7000apfu,53.14,4.8,,7
2020-07-16T02:23:34.867Z,ak02093hql32,66.9,2.1,,
2020-07-16T02:16:19.540Z,nc73426961,2.72,0.56,7,0.9
2020-07-16T02:15:05.181Z,ak02093hot9a,71.1,1.3,,
2020-07-16T02:13:45.980Z,us7000apfq,2.5,2.5,,1.3
2020-07-16T02:13:30.170Z,nc73426956,1.61,-0.03,13,0.29
2020-07-16T02:10:29.090Z,us7000apfs,10,4.1,,13.7
2020-07-16T02:07:53.680Z,ci38592306,4.2,0.25,11,0.21
2020-07-16T02:02:58.714Z,ak02093hm4ze,8,2.1,,
2020-07-16T02:02:43.680Z,nc73426951,-0.77,0.61,10,0.22
2020-07-16T02:00:50.700Z,nc73426946,6.25,1.82,23,0.24
2020-07-16T02:00:48.890Z,uu60402137,-1.76,1.63,14,0.29
2020-07-16T01:53:29.500Z,ci38592282,10.91,0.83,16,0.22
2020-07-16T01:52:55.600Z,ci37450637,8.01,0.65,22,0.21
2020-07-16T01:52:45.290Z,ci38592274,9.15,0.66,20,0.16
2020-07-16T01:49:21.740Z,nc73426941,2.58,0.32,18,0.25
2020-07-16T01:46:49.930Z,nc73426936,2.47,0.88,13,0.38
2020-07-16T01:46:00.930Z,ok2020nwbp,6.63,1.34,61,
2020-07-16T01:45:28.880Z,uu60402132,-3.39,1.26,8,2.27
2020-07-16T01:44:51.800Z,ci38592266,14.89,0.42,22,0.3
2020-07-16T01:44:01.010Z,ci38592258,7.06,0.91,27,0.26
2020-07-16T01:42:02.715Z,us7000apfk,28.59,4.4,,3.2
2020-07-16T01:41:45.754Z,ak02093h915w,2.3,0,,
2020-07-16T01:39:48.920Z,ci38592242,5.42,1.16,48,0.18
2020-07-16T01:35:21.163Z,ak02093h7p2l,0.8,0.1,,
2020-07-16T01:35:17.840Z,uu60402127,-1.24,1.24,7,0.85
2020-07-16T01:34:11.350Z,nc73426931,7.32,1.02,19,0.25
2020-07-16T01:33:57.120Z,ak02093h7cfb,6.8,1.1,,
2020-07-16T01:25:28.250Z,se60109923,18.22,1.13,5,0.3
2020-07-16T01:23:20.836Z,us7000apfj,10,4.4,,10.1
2020-07-16T01:16:58.630Z,ok2020nwaq,5.42,0.08,16,
2020-07-16T01:05:57.773Z,ak02093h1ced,3.3,1.1,,
2020-07-16T00:59:54.903Z,ak02093grh9e,20.4,1.4,,
2020-07-16T00:56:45.900Z,ci38592234,6.98,0.94,19,0.21
2020-07-16T00:55:55.940Z,ci38592226,9.38,1,9,0.46
2020-07-16T00:49:20.480Z,nn00760419,9.6,1.4,13,
2020-07-16T00:44:42.750Z,ak02093go8k5,12.9,1,,
2020-07-16T00:44:07.790Z,hv72045917,1.56,2.17,32,0.19
2020-07-16T00:43:30.290Z,hv72045912,0.31,0.5,18,0.15
2020-07-16T00:43:19.820Z,ci38592218,14.03,0.92,16,0.25
2020-07-16T00:39:54.340Z,ci38592210,3.92,0.55,18,0.24
2020-07-16T00:39:51.386Z,ak02093gn6ts,86.7,1,,
2020-07-16T00:36:13.700Z,nn00760416,4.3,1,12,
2020-07-16T00:34:40.130Z,nc73426926,2,1.42,43,0.15
2020-07-16T00:33:11.730Z,nn00760413,9.6,1.5,15,
2020-07-16T00:32:32.186Z,ak02093glm20,2.6,0.6,,
2020-07-16T00:32:16.059Z,ok2020nvzb,7.22,0.94,40,
2020-07-16T00:28:25.425Z,ak02093gkrrj,70.1,1.5,,
2020-07-16T00:19:30.240Z,nn00760411,11.8,1,10,
2020-07-16T00:18:56.582Z,ak02093giow7,121.8,3,,
2020-07-16T00:13:21.679Z,ak02093ghjrb,102.5,1.2,,
2020-07-16T00:12:03.014Z,ak02093ghalc,6.6,1,,
2020-07-16T00:08:37.905Z,nn00760407,9.8,1.2,21,
2020-07-16T00:07:45.826Z,ak02093ggbbv,8.3,0.8,,
2020-07-16T00:05:32.774Z,ak02093gfuvm,6.3,0.7,,
2020-07-16T00:02:49.110Z,nc73426921,8.18,1.04,8,0.77
2020-07-16T00:02:26.590Z,nn00760405,8.6,0.5,10,
2020-07-16T00:00:15.890Z,ci38592186,0.55,1.3,7,0.38
2020-07-16T00:00:08.321Z,ak02093geqf2,9.1,0.7,,
2020-07-15T23:56:21.560Z,nn00760402,12.5,1.1,15,
2020-07-15T23:45:35.420Z,hv72045827,0.959999979,1.9,19,0.22
2020-07-15T23:37:23.740Z,nn00760398,12.7,1.2,10,
2020-07-15T23:34:07.510Z,nc73426916,4.63,1.84,25,0.27
2020-07-15T23:30:19.980Z,ci38592162,12.92,0.97,10,0.67
2020-07-15T23:27:32.520Z,ok2020nvxa,7.4,1.75,89,
2020-07-15T23:22:48.560Z,ci38592154,4.91,0.6,6,0.33
2020-07-15T23:16:14.914Z,ak020926nssz,0.8,1.8,,
2020-07-15T23:14:15.290Z,nn00760392,10.6,0.8,13,
2020-07-15T23:14:06.380Z,nc73426911,2.03,0.56,12,0.3
2020-07-15T23:12:57.510Z,ci38592146,8.85,0.48,7,0.36
2020-07-15T23:12:04.820Z,nn00760390,6.3,1.2,13,
2020-07-15T23:10:43.230Z,nc73426906,2.73,-0.25,23,0.21
2020-07-15T23:09:43.446Z,ak020926mczw,0.1,1.1,,
2020-07-15T23:06:29.850Z,hv72045772,0.330000013,2.08999991,21,0.15
2020-07-15T23:00:33.988Z,ak020926kexy,11.8,1.4,,
2020-07-15T22:59:42.550Z,nc73426901,3.01,0.33,18,0.2
2020-07-15T22:52:24.810Z,ci38592122,14.02,0.82,22,0.38
2020-07-15T22:51:04.460Z,nc73426896,2.44,0.91,20,0.25
2020-07-15T22:47:20.693Z,us7000apea,39.98,4,,4.1
2020-07-15T22:46:18.470Z,ci38592114,9.51,2.98,101,0.19
2020-07-15T22:41:43.524Z,ak0209267sar,20.6,1.2,,
2020-07-15T22:37:35.410Z,ci38592106,2.48,1.43,33,0.32
2020-07-15T22:36:50.901Z,ak0209266qap,16,1.4,,
2020-07-15T22:30:03.400Z,ci38592082,2.74,1.56,24,0.22
2020-07-15T22:25:23.893Z,us7000apdy,21.26,4.4,,9.3
2020-07-15T22:25:06.330Z,ci38592074,-0.2,1.11,23,0.59
2020-07-15T22:19:58.330Z,ci38592066,4.34,0.84,13,0.29
2020-07-15T22:17:49.454Z,us7000aq67,15.56,1.4,,1.3
2020-07-15T22:12:35.840Z,ci38592050,0.57,0.97,15,0.33
2020-07-15T22:10:49.380Z,nc73426876,11.16,1.35,15,0.66
2020-07-15T22:10:23.820Z,nn00760387,1.4,0.9,12,
2020-07-15T22:10:04.150Z,av61907953,4.22,-0.14,7,1.69
2020-07-15T22:07:38.790Z,mb80450524,12.29,2.62,14,0.66
2020-07-15T22:01:51.080Z,nc73426871,10.98,1.31,17,0.61
2020-07-15T22:00:57.730Z,ci37450589,12.25,0.33,5,0.52
2020-07-15T21:59:49.110Z,nn00760385,9.9,1.7,16,
2020-07-15T21:59:41.300Z,ci38592042,3.74,0.94,16,0.14
2020-07-15T21:53:34.130Z,nn00760384,11.9,1.3,13,
2020-07-15T21:48:35.020Z,nn00760379,11.3,1.2,15,
2020-07-15T21:42:49.670Z,nn00760373,2,1.3,10,
2020-07-15T21:41:13.600Z,uu60402117,7.08,0.33,8,0.52
2020-07-15T21:39:40.645Z,us7000apd0,5.66,5.8,,3.2
2020-07-15T21:37:14.300Z,ok2020nvtk,7.35,1.62,46,
2020-07-15T21:33:21.230Z,nc73426861,14.08,1.4,12,0.48
2020-07-15T21:25:18.500Z,ok2020nvta,0,2.1,28,
2020-07-15T21:24:20.390Z,nc73426856,2.02,0.02,13,0.37
2020-07-15T21:23:39.240Z,nn00760369,12.7,1.1,11,
2020-07-15T21:19:22.050Z,hv72045537,30.16,1.8,55,0.5
2020-07-15T21:19:01.840Z,hv72045532,1.50999999,1.75,10,0.33
2020-07-15T21:18:29.770Z,ci38591986,6.84,1,23,0.24
2020-07-15T21:13:56.090Z,av62198286,1.81,0.49,6,0.57
2020-07-15T21:13:28.865Z,ak020925gbiu,48.5,1.4,,
2020-07-15T21:12:46.857Z,ak020925g570,15.2,0.7,,
2020-07-15T21:03:35.450Z,av62198281,2.88,1.24,6,0.56
2020-07-15T21:01:26.320Z,uw61659631,2.42,1.37,20,0.41
2020-07-15T20:56:06.027Z,us7000aqiu,10,2.4,,2.1
2020-07-15T20:55:33.723Z,us7000aqil,5.91,2.5,,2.2
2020-07-15T20:51:21.521Z,ak02092530k8,8.9,1.3,,
2020-07-15T20:46:32.770Z,nc73426846,1.69,1.62,40,0.12
2020-07-15T20:46:04.091Z,ak0209251wn4,104.9,1.6,,
2020-07-15T20:45:33.540Z,ci38591922,6.07,-0.05,5,0.42
2020-07-15T20:44:43.970Z,nc73426836,2.36,0.28,12,0.36
2020-07-15T20:40:58.054Z,ak0209250qio,147.7,1.9,,
2020-07-15T20:37:42.580Z,nn00760365,13,1,11,
2020-07-15T20:36:57.860Z,nn00760364,5.8,1.1,11,
2020-07-15T20:36:22.880Z,uu60402107,-1.74,1.3,8,0.95
2020-07-15T20:33:51.540Z,nc73426831,1.92,0.56,11,0.52
2020-07-15T20:31:36.039Z,ak020924yrcz,23.1,0.6,,
2020-07-15T20:26:53.760Z,nc73426826,3.08,0.08,13,0.29
2020-07-15T20:26:21.530Z,nc73426821,4.96,1.96,27,0.41
2020-07-15T20:22:51.740Z,nn00760359,1.6,1.6,19,
2020-07-15T20:13:58.762Z,ak020924uy84,6,1.6,,
2020-07-15T20:13:29.030Z,nc73426816,0.48,0.23,20,0.2
2020-07-15T20:11:34.380Z,ci38591866,4.08,0.53,17,0.15
2020-07-15T20:09:35.070Z,ak020924u1jk,9,1.3,,
2020-07-15T20:05:13.440Z,ci38591850,7.02,0.78,3,0.37
2020-07-15T20:02:59.960Z,ci38591842,2.82,-0.12,6,0.5
2020-07-15T20:02:55.540Z,mb80450479,7.65,1.89,11,0.66
2020-07-15T19:58:58.940Z,ci38591826,16.78,0.56,23,0.44
2020-07-15T19:58:10.120Z,nn00760357,1.7,1,10,
2020-07-15T19:53:22.340Z,ci38591802,11.67,1.17,16,0.65
2020-07-15T19:51:13.760Z,nn00760355,8.8,1.4,12,
2020-07-15T19:48:47.870Z,uu60402097,-1.93,1.74,8,1.19
2020-07-15T19:45:33.690Z,ci38591794,2.71,0.78,17,0.16
2020-07-15T19:41:54.626Z,ak020924ficm,0.1,1.3,,
2020-07-15T19:37:54.440Z,nc73426806,6.8,0.8,12,0.47
2020-07-15T19:35:24.200Z,nc73426801,0.56,1.24,16,0.23
2020-07-15T19:30:26.769Z,ok2020nvpf,6.53,1.78,77,
2020-07-15T19:30:02.128Z,ak020924d1fc,13.5,2.5,,
2020-07-15T19:28:33.493Z,ak020924coek,0,2,,
2020-07-15T19:27:46.120Z,nn00760352,15.3,1.4,12,
2020-07-15T19:23:56.105Z,ak020924bnks,51.8,1.4,,
2020-07-15T19:23:20.597Z,us7000ap79,178.22,4,,12.3
2020-07-15T19:23:19.860Z,nn00760350,2,0.8,11,
2020-07-15T19:16:36.609Z,ak020924a425,36.1,1.2,,
2020-07-15T19:02:29.892Z,ak02092473iq,63.4,1.6,,
2020-07-15T19:02:24.440Z,av62198226,9.15,1.7,8,0.84
2020-07-15T18:59:27.254Z,ak020923xvb7,47,1.1,,
2020-07-15T18:55:33.130Z,ci38591714,-0.86,1.39,21,0.36
2020-07-15T18:53:36.980Z,ak020923wlz5,9.3,0.9,,
2020-07-15T18:52:45.980Z,uw61659576,-0.29,1.01,10,1.12
2020-07-15T18:52:20.429Z,ok2020nvny,7,1.58,47,
2020-07-15T18:50:17.890Z,ci38591690,6.17,1.36,17,0.23
2020-07-15T18:48:33.330Z,hv72045277,0.02,1.89999998,20,0.16
2020-07-15T18:45:39.120Z,nn00760346,5.4,1.3,12,
2020-07-15T18:41:51.470Z,nc73426796,3.2,1.03,30,0.2
2020-07-15T18:38:00.460Z,ci38591666,1.57,0.33,8,0.37
2020-07-15T18:33:47.799Z,ak020923schk,78.5,1.4,,
2020-07-15T18:30:02.560Z,ci38591658,4.96,1.18,20,0.3
2020-07-15T18:22:35.590Z,ci38591642,14.91,0.88,23,0.38
2020-07-15T18:20:15.050Z,uw61659551,-0.28,1.86,13,1
2020-07-15T18:19:56.350Z,hv72045207,36.68999863,2.25999999,30,0.67
2020-07-15T18:19:51.350Z,ci38591650,3.5,1.18,19,0.37
2020-07-15T18:14:06.450Z,hv72045197,31.9,2.64,49,0.65
2020-07-15T18:13:35.300Z,hv72045192,6.58,0.94,18,0.42
2020-07-15T18:12:01.640Z,ci38591610,2.93,0.85,19,0.12
2020-07-15T18:10:15.190Z,nc73426791,1.55,0.5,9,0.45
2020-07-15T18:07:29.840Z,ci38591602,-0.99,0.98,27,0.29
2020-07-15T18:06:06.713Z,ak020923mgzj,22.8,1.2,,
2020-07-15T18:03:29.480Z,mb80450439,10.22,2.36,10,0.73
2020-07-15T18:02:31.564Z,ak020923lo19,11.6,2,,
2020-07-15T18:00:14.850Z,hv72045172,-1.179999948,1.80999994,28,0.46
2020-07-15T17:56:11.205Z,ak020923brgb,11.1,2.4,,
2020-07-15T17:54:03.420Z,uw61659536,3.01,0.8,7,0.34
2020-07-15T17:53:52.910Z,uu60402052,5.19,0.15,5,1.46
2020-07-15T17:51:22.460Z,nc73426786,1.38,0.04,11,0.32
2020-07-15T17:50:43.690Z,nn00760338,0.8,1.2,10,
2020-07-15T17:45:02.060Z,ci38591570,2.84,1.06,25,0.13
2020-07-15T17:43:53.970Z,nc73426776,4.98,0.28,11,0.46
2020-07-15T17:41:13.230Z,ci38591554,2.71,0.65,19,0.15
2020-07-15T17:40:27.451Z,ak0209238dbt,0,2.1,,
2020-07-15T17:34:59.820Z,ci38591546,6.47,0.07,11,0.28
2020-07-15T17:33:54.736Z,us7000ap3n,101.9,4,,7.5
2020-07-15T17:31:05.400Z,nn00760335,1.8,1.2,8,
2020-07-15T17:27:53.000Z,nn00760331,3.2,1.4,16,
2020-07-15T17:24:25.350Z,nc73426771,5.2,2.36,29,0.35
2020-07-15T17:15:53.960Z,uw61659516,23.8,1.42,14,0.22
2020-07-15T17:12:36.500Z,ok2020nvkr,7.64,1.38,28,
2020-07-15T17:08:12.220Z,nc73426766,2.51,1.12,22,0.22
2020-07-15T17:06:13.960Z,uu60402042,-3.39,1.92,16,0.87
2020-07-15T17:04:25.830Z,nc73426761,1.78,1.62,44,0.18
2020-07-15T17:00:33.205Z,ak020922zt4q,6.6,2,,
2020-07-15T16:55:25.550Z,nc73426756,1.52,0.56,7,0.51
2020-07-15T16:53:59.100Z,ci38591482,2.86,0.12,7,0.25
2020-07-15T16:53:13.020Z,mb80450419,8.52,2.18,8,0.64
2020-07-15T16:46:10.170Z,ci38591466,4.68,0.89,13,0.28
2020-07-15T16:44:57.330Z,ci38591458,18.96,0.92,25,0.2
2020-07-15T16:43:47.130Z,ok2020nvjs,6.11,1.78,70,
2020-07-15T16:42:02.790Z,ok2020nvjr,5.8,0.89,37,
2020-07-15T16:37:48.394Z,ak020922mc74,100.1,1.2,,
2020-07-15T16:37:48.110Z,ci38591434,2.67,0.68,18,0.12
2020-07-15T16:35:13.410Z,ci38591442,4.1,0.45,14,0.23
2020-07-15T16:34:30.790Z,ak020922lnon,19.1,2.3,,
2020-07-15T16:33:15.410Z,ci38591410,2.25,0.52,17,0.16
2020-07-15T16:32:57.450Z,nc73426751,2.18,0.76,17,0.26
2020-07-15T16:31:22.810Z,nn00760327,0,1.1,12,
2020-07-15T16:27:17.750Z,ci38591394,8.65,0.25,8,0.39
2020-07-15T16:24:25.890Z,nc73426746,4.54,1.7,26,0.44
2020-07-15T16:24:22.660Z,ci37290724,2.93,0.83,9,0.23
2020-07-15T16:24:06.230Z,ci38591386,2.77,1.26,28,0.11
2020-07-15T16:21:36.170Z,nc73426741,7.8,0.98,16,0.4
2020-07-15T16:19:02.530Z,hv72045072,34.49000168,1.85000002,39,0.6
2020-07-15T16:18:46.490Z,nc73426736,2.82,0.76,8,1.3
2020-07-15T16:16:50.440Z,nn00760321,0,0.7,8,
2020-07-15T16:13:19.980Z,ci38591370,2.13,1.12,21,0.38
2020-07-15T16:10:24.040Z,ci38591362,5.53,1.6,23,0.36
2020-07-15T16:09:17.050Z,uu60402027,-3.24,1.21,8,1.14
2020-07-15T15:59:49.660Z,uu60402022,-0.85,1.27,7,1.76
2020-07-15T15:59:02.000Z,nn00760315,11.6,1.2,18,
2020-07-15T15:58:04.900Z,nn00760316,3.2,0.7,10,
2020-07-15T15:55:00.260Z,ci38591330,4.1,1.04,17,0.32
2020-07-15T15:51:12.820Z,pr2020197002,13,2.43,17,0.69
2020-07-15T15:49:12.480Z,nc73426716,6.86,1.32,36,0.17
2020-07-15T15:44:33.520Z,ok2020nvht,7.95,0.49,17,
2020-07-15T15:42:17.970Z,uu60402017,1.03,1.36,10,0.78
2020-07-15T15:40:46.786Z,nn00760312,8.5,1.4,19,
2020-07-15T15:34:52.220Z,nc73426711,2.56,0.97,13,0.33
2020-07-15T15:34:44.780Z,ci38591322,-1.51,1.26,10,0.38
2020-07-15T15:28:16.850Z,ci38591298,8.51,0.72,19,0.24
2020-07-15T15:27:31.090Z,hv72045017,38.41999817,2.31999993,35,0.98
2020-07-15T15:26:31.430Z,ci37290716,6.21,1.19,15,0.22
2020-07-15T15:26:26.440Z,ci38591282,4.45,1.25,20,0.16
2020-07-15T15:26:24.710Z,hv72045012,46.52999878,2.04,18,1.39
2020-07-15T15:20:56.460Z,nc73426706,2.26,1.01,37,0.14
2020-07-15T15:17:51.480Z,ci38591274,11.1,0.8,18,0.23
2020-07-15T15:17:38.750Z,nn00760311,8.1,0.5,9,
2020-07-15T15:16:38.290Z,nn00760308,2,0.7,13,
2020-07-15T15:15:33.220Z,uu60402012,12.95,0.97,17,0.33
2020-07-15T15:15:08.470Z,hv72045002,35.04000092,1.86000001,44,0.55
2020-07-15T15:13:36.160Z,ci38591258,7.62,1.14,19,0.28
2020-07-15T15:08:50.540Z,ci38591250,5.28,0.78,20,0.21
2020-07-15T15:07:21.140Z,ok2020nvgn,7,3.45,100,
2020-07-15T15:00:14.660Z,uw61659441,20.74,1.06,9,0.89
2020-07-15T14:59:21.862Z,ak020921k4pk,90.3,1.7,,
2020-07-15T14:56:17.390Z,mb80450389,-0.35,1.11,5,0.71
2020-07-15T14:55:51.795Z,ak020921jc6m,157.2,2,,
2020-07-15T14:50:20.930Z,ci38591234,6.97,1.74,25,0.3
2020-07-15T14:46:08.950Z,nc73426691,9.68,0.85,17,0.31
2020-07-15T14:40:22.180Z,ci38591218,5.67,0.44,20,0.23
2020-07-15T14:38:32.510Z,nn00760305,0.2,0.8,9,
